date,actual,predicted,lower_90,upper_90,residual,fold,category
2018-08-08,3.6888794541139363,2.9493102249408234,2.37070536614891,3.543975364740467,0.7395692291731129,3,bed_bath_table
2018-08-09,3.6375861597263857,2.8901562354159394,2.294417459184367,3.4852847849358017,0.7474299243104463,3,bed_bath_table
2018-08-10,3.091042453358316,2.7674537590613184,2.216766410669431,3.352329812495994,0.32358869429699766,3,bed_bath_table
2018-08-11,3.2188758248682006,2.6458550655494277,2.0560205843257324,3.244257897167015,0.5730207593187728,3,bed_bath_table
2018-08-12,2.5649493574615367,2.6574490975492226,2.066705345473752,3.225618928841039,-0.09249974008768591,3,bed_bath_table
2018-08-13,3.6888794541139363,2.826073704356536,2.2491188693250455,3.4430868496095655,0.8628057497574004,3,bed_bath_table
2018-08-14,3.465735902799727,2.8133464545975384,2.2099845229489494,3.4011075032638978,0.6523894482021886,3,bed_bath_table
2018-08-15,3.4339872044851463,2.741067605617535,2.148021694158153,3.3013039531936954,0.6929195988676113,3,bed_bath_table
2018-08-16,3.6375861597263857,2.6773536107120974,2.1051660684665183,3.248581449773544,0.9602325490142882,3,bed_bath_table
2018-08-17,3.2188758248682006,2.552496094225375,1.973132630063048,3.1488760847482324,0.6663797306428254,3,bed_bath_table
2018-08-18,3.3322045101752042,2.431285713854735,1.8420394300165424,3.0252827704500116,0.9009187963204695,3,bed_bath_table
2018-08-19,3.1780538303479458,2.4459022993088224,1.8687071155783994,3.084583506385899,0.7321515310391233,3,bed_bath_table
2018-08-20,3.258096538021482,2.6202224223103485,2.0261997297845546,3.231696649804162,0.6378741157111336,3,bed_bath_table
2018-08-21,3.367295829986474,2.6158466655138795,2.041057707236741,3.2082276854858245,0.7514491644725947,3,bed_bath_table
2018-08-22,3.044522437723423,2.554500317480471,1.9962259390342376,3.1463832439446597,0.4900221202429522,3,bed_bath_table
2018-08-23,2.5649493574615367,2.504165994148373,1.9513108520457103,3.0959867839726463,0.06078336331316381,3,bed_bath_table
2018-08-24,2.0794415416798357,2.3949432012938985,1.8270823756279302,3.0401684409496093,-0.31550165961406273,3,bed_bath_table
2018-08-25,2.1972245773362196,2.2913743033093175,1.7514494589513507,2.8912152735397276,-0.0941497259730979,3,bed_bath_table
2018-08-26,1.6094379124341003,2.325338292333131,1.7511974849525616,2.964539375319697,-0.7159003798990307,3,bed_bath_table
2018-08-27,2.0794415416798357,2.520363475014929,1.923270158001735,3.1046938023380313,-0.4409219333350931,3,bed_bath_table
2018-08-28,1.791759469228055,2.537661263892072,1.9528025140382106,3.1628699103408677,-0.7459017946640172,3,bed_bath_table
2018-06-01,2.772588722239781,2.6824899746188264,2.07174392533254,3.29096114253437,0.09009874762095471,1,health_beauty
2018-06-02,2.8903717578961645,2.4395650515300358,1.869053681722363,3.026790769422958,0.45080670636612874,1,health_beauty
2018-06-03,3.295836866004329,2.5466872527462185,1.9288809998964462,3.149946595589177,0.7491496132581106,1,health_beauty
2018-06-04,3.091042453358316,2.7614824065722834,2.164024530944573,3.353577083282039,0.3295600467860327,1,health_beauty
2018-06-05,3.367295829986474,2.7070879008811404,2.0969257288165455,3.3088597642509927,0.6602079291053338,1,health_beauty
2018-06-06,3.367295829986474,2.7196352338411454,2.1567547102398987,3.277224283990969,0.6476605961453288,1,health_beauty
2018-06-07,3.4339872044851463,2.690689843765419,2.1056266892607725,3.3223467671616644,0.7432973607197271,1,health_beauty
2018-06-08,3.6375861597263857,2.606327152238091,1.9899772611893587,3.2353858956549075,1.0312590074882948,1,health_beauty
2018-06-09,2.9957322735539904,2.370568721996268,1.7079202403180216,2.93547396853231,0.6251635515577223,1,health_beauty
2018-06-10,3.4011973816621555,2.4844396689492068,1.9166939357249428,3.130197549525626,0.9167577127129487,1,health_beauty
2018-06-11,3.5553480614894135,2.7055839901660588,2.0973425527401575,3.2964713670348633,0.8497640713233547,1,health_beauty
2018-06-12,3.6375861597263857,2.6571664081904127,2.104033266929272,3.25477418242335,0.9804197515359729,1,health_beauty
2018-06-13,3.8918202981106265,2.6753521671737395,2.0838507892530638,3.2968130117672434,1.216468130936887,1,health_beauty
2018-06-14,3.663561646129646,2.651744097951104,2.0474623476374534,3.2116378092307376,1.0118175481785419,1,health_beauty
2018-06-15,3.526360524616161,2.5724559816547004,1.9843471637200731,3.1781805575798763,0.9539045429614608,1,health_beauty
2018-06-16,2.772588722239781,2.341546201941909,1.711267340699328,2.924422114234766,0.43104252029787204,1,health_beauty
2018-06-17,2.9444389791664403,2.4600729043518235,1.8475526302789331,3.0461045515185976,0.4843660748146168,1,health_beauty
2018-06-18,3.663561646129646,2.68570739208657,2.116139491487918,3.293294873056258,0.9778542540430757,1,health_beauty
2018-06-19,3.4011973816621555,2.6416344125500917,2.036677177195081,3.2332555985542077,0.7595629691120638,1,health_beauty
2018-06-20,3.58351893845611,2.6640308093509613,2.079398391495144,3.2687055677862835,0.9194881291051487,1,health_beauty
